Feature 1,Feature 2,Feature 3,Feature 4,Label
20.54763319,27.22760279,83.44189634,-202.8094642,1
-4.19150199,4.411537948,10.44109,45.84346053,0
9.316191081,-14.58940973,-45.28711825,-98.75101264,1
5.597838924,-6.71744858,-20.52967268,-52.93455905,0
-5.518170599,14.73062921,41.22938037,58.0453346,1
12.65301587,-11.9430065,-40.43763555,-117.2306764,1
-17.32418592,-14.85838498,-42.26073993,189.2787663,0
3.658527102,4.643055021,16.12780269,-29.64925738,0
-17.51193666,17.5882344,53.08829717,170.6050743,0
-11.98880969,5.010319814,13.07363304,139.8126256,1
8.76970844,0.799522397,0.691732347,-72.05191945,0
-2.766344205,16.68555045,43.82939147,31.39342479,1
-3.561613833,3.419475029,13.9798545,31.48724611,0
13.88846368,33.24283423,93.98500207,-135.390099,1
15.44486603,30.84787097,92.0220529,-150.1171281,1
-0.044222155,-0.760119496,-0.154889606,5.32182395,0
6.653948904,35.54305015,100.0977624,-65.47971397,1
-20.39899555,10.03495013,29.66414395,221.6054906,0
7.502714278,-4.113792238,-12.3796237,-68.95697508,0
3.613196125,6.271100352,16.93100765,-23.73180318,0
9.815373044,32.2229089,99.17501588,-97.52652081,1
2.918720734,28.68893825,82.61684289,-25.80329792,1
-0.592376035,0.308266703,0.656479347,-8.694029205,0
-9.74933046,-8.106306199,-25.43160814,112.2170076,1
6.938815175,-4.638196532,-16.05199647,-65.3323713,0
17.10661412,31.29990488,89.61752209,-172.3579075,1
-23.25477048,0.356698655,-0.751126941,241.1049565,0
0.229909727,-0.201554364,-0.004118004,4.030974771,0
32.33413917,11.69469629,35.5905447,-330.4840971,1
-4.13339917,-31.44865555,-95.00980092,44.75498257,1
0.742639412,0.110829073,-0.094366611,-7.436009573,0
7.592751042,-3.683097435,-10.62661809,-71.93013387,0
13.94081717,6.058848935,17.5899052,-150.6818061,1
25.60000508,-14.47109491,-45.05624218,-258.9966158,1
-22.02981585,-6.356334879,-21.37258672,226.4097972,0
-1.734626202,-4.846913542,-10.12896162,24.16723174,0
-3.699472575,-22.51129269,-67.0311128,40.21406321,0
1.264395722,15.90112055,45.92497717,-8.522152704,1
-5.997246714,1.756463008,4.755490103,52.1075052,0
4.938630016,16.85986042,43.70776832,-42.50175823,1
3.221316951,-9.170671835,-25.52508578,-35.73751087,0
15.65645332,-1.620834671,-5.718413704,-166.8696825,1
-17.5855111,18.47160623,52.09439545,173.5010119,0
2.310078,-16.46021208,-55.6278813,-19.88355156,1
35.05942515,-2.982102593,-9.698527236,-354.9622082,1
-11.63477916,22.52613755,61.98200771,131.4367442,0
9.007183637,1.191842992,3.513749813,-71.70389493,0
3.061173805,-9.644693926,-26.42641119,-20.06102485,0
1.398380874,-0.51289937,-5.309806867,-13.43087038,0
4.14619755,-7.663766946,-23.86397955,-42.63327574,0
9.430493059,-2.32795135,-8.105837617,-73.21475344,0
-18.31349242,-13.73877713,-46.04810728,179.665888,0
-21.29040042,-7.023678437,-22.84266705,226.1380682,0
-7.450158854,-12.22484122,-34.4496835,76.42404685,1
18.92710596,1.535165062,3.864116409,-164.2156315,1
-3.096480691,-22.33687496,-66.30571396,35.4971619,0
8.013364075,2.931205215,8.350909152,-64.32503782,0
-5.511874141,14.67962967,41.31648628,66.34680635,1
-20.59272343,11.82681984,34.84488372,213.2314695,0
-11.0239089,20.54521065,65.36643486,116.5742074,0
-22.11555874,6.926323754,21.00272536,232.7976712,0
2.366226698,-0.241054488,-2.831486053,-13.2152427,0
3.381543113,-9.10447833,-25.44100415,-29.47678281,0
34.40757724,4.518102449,12.79896723,-350.97983,1
-22.06674783,-9.191862587,-29.33319668,216.2100541,0
-15.87270941,-17.10684685,-52.78292427,153.9138803,0
-15.35575195,17.6613189,55.33646364,162.2676267,0
10.24394066,24.8930339,78.94093201,-94.22462303,1
-12.12456053,-20.78917738,-59.90656872,118.6983363,0
35.91472392,4.700645574,12.9368903,-350.7066497,1
-21.13227848,7.110317025,22.4603366,231.0857086,0
-8.610478418,-8.729361094,-28.34879687,104.7065974,1
-34.73905466,2.182375899,5.941857324,333.6259377,1
-9.892187917,22.90068051,67.43945637,105.846901,0
-33.37753803,-1.636885555,-6.674471138,332.3885898,1
1.508756887,8.021558266,18.72223467,-9.471239322,0
0.544362667,1.131265826,-0.093454288,-0.814218374,0
-3.027754009,-3.778684506,-9.902151381,30.86082425,0
7.370953905,1.458236566,3.844279711,-69.76453137,0
-6.205909812,0.360674419,0.72277566,52.29892199,0
-10.37635029,9.793636608,27.97499796,117.0224058,1
5.480559137,3.897780155,12.19924424,-51.2951227,0
0.376537487,-1.151190543,-0.051141658,5.096498839,0
1.079416699,-17.17725663,-57.10782917,-4.535600648,1
29.37143598,18.47999012,56.22470689,-293.5209477,1
-9.232081886,11.91908666,31.08636303,108.2236322,1
-18.2619314,13.66209127,41.08068417,202.1457492,0
3.77838906,-32.1803042,-94.42064984,-31.65722993,1
-20.96259385,7.222358107,19.96664124,232.3572326,0
-5.291310091,-23.2250246,-65.03373669,56.40080431,0
-2.899788866,26.28531447,74.34206572,36.25884288,0
0.888676545,-0.195333688,0.311537223,-0.393489674,0
7.011626195,-3.98995345,-13.18229173,-68.24468991,0
-18.71337987,13.54599919,42.69707726,199.8451108,0
-1.778097851,6.85008147,16.42157052,25.94391831,0
-2.050652473,-5.029043682,-10.2988383,18.9234549,0
0.291171167,-2.911329978,-9.794182089,1.599192838,0
27.60164556,7.097774799,20.35320656,-280.6287561,1
-21.34517772,-9.979984116,-30.43119998,215.8013363,0
0.524436698,-0.250668423,1.107726731,-2.367612835,0
1.313977858,-0.763704504,-5.200169432,-12.33850935,0
1.351867251,17.43243706,46.73740699,-7.506924815,1
-9.912625942,31.85317391,97.85842082,101.8951483,1
9.510919327,28.70201566,79.41086102,-87.24357606,1
4.14911871,29.32342286,83.74750101,-35.73976197,1
-6.368549921,-20.99762985,-65.79593273,70.66812147,0
-3.306234266,-1.297912023,-5.170946934,46.13266643,0
-0.251164072,-23.64731963,-67.88143939,7.399959355,0
2.040757061,1.12229226,1.549767546,-3.935186346,0
2.433988869,4.688043794,18.42458527,-18.40664169,0
1.271809475,-2.40592751,-5.68485794,-10.82700289,0
10.33411493,-15.05641801,-48.34912647,-88.94686356,1
-22.8931369,-0.648155915,-2.321105857,240.4143817,0
36.59257661,-1.487931563,-6.1539853,-355.7580087,1
27.2720096,-9.208663802,-27.37728799,-281.4024624,1
25.28106631,-17.61723103,-56.23451165,-237.8368049,1
1.186874918,-1.562284635,-6.567681577,-10.78047455,0
-23.07533496,7.861394705,24.26598145,229.2417849,0
-11.39590489,20.92223814,65.22565256,115.8266255,0
-2.847699748,23.02338333,72.83432265,33.2540395,0
15.91413439,23.75722826,71.67677696,-150.8543296,1
-6.326225813,0.52283893,-0.029522913,53.16642229,0
4.282222045,5.828147219,16.40333331,-31.9292451,0
-5.84131274,2.60778467,6.938399897,50.70919939,0
3.47917079,-0.243289072,-2.649639104,-12.27571206,0
-19.32787317,-10.78324471,-30.17662999,212.6306934,0
8.65536894,26.10888314,80.81817785,-83.81502096,1
-5.552159091,-12.28123942,-37.22302605,55.50065461,1
-22.67746998,6.216834659,16.40267797,235.7598214,0
34.23986845,-11.31105465,-36.43126208,-339.1717616,1
-0.637208184,-12.50125147,-39.02414752,10.24638743,1
0.025112207,-4.695927087,-10.12147823,4.88016058,0
18.14251476,0.229741977,-1.112616335,-167.0566788,1
11.11197636,-13.41274207,-40.06671348,-117.1256163,1
6.2892816,-5.223720233,-16.18557463,-63.58837205,0
2.612447371,5.221019077,18.38671874,-21.05324994,0
-4.806815707,-11.76390274,-35.44429594,56.73751993,1
-9.865077151,-10.97508769,-29.59074272,93.27879154,1
-17.23523673,-16.24105291,-49.03907591,166.9243192,0
-10.83720693,21.14200981,66.53788997,107.2328656,0
3.602350046,-9.360683634,-25.28760785,-28.80876551,0
-3.064004136,-1.427892965,-7.112917205,43.32326011,0
-21.76289961,5.618283423,16.93088946,235.9910954,0
-19.30336024,-11.14879854,-34.34889697,207.9223216,0
-21.37592538,11.91505282,37.63612638,210.6299915,0
-20.48833636,-10.54450443,-32.54557164,208.9416674,0
-11.8908517,-18.70257211,-58.62886908,122.9891793,0
-0.756041749,-3.658593983,-10.85497402,16.92262768,0
-12.45554275,5.790787845,18.2031573,135.2763454,1
-12.67024046,7.488527804,18.93691011,134.1636795,1
11.32360938,-35.36139004,-108.060122,-111.5370481,1
-2.988754429,-22.26358111,-65.91937457,33.36510478,0
-11.32739736,20.69380866,63.92431036,124.920906,0
-3.60368385,2.613312595,5.931856905,52.46200443,0
-2.711409228,-11.57650894,-38.89692617,31.72911347,1
-2.591972094,-3.242297636,-10.04171172,24.42406855,0
37.49545674,-4.569955956,-13.51632444,-352.5371366,1
0.586784644,0.603625415,0.309971625,-5.291945893,0
-10.20129149,21.33229595,66.23409792,113.0555036,0
-5.043578665,1.594939757,3.416683307,53.63679972,0
-30.60265445,-12.82727164,-39.07089096,301.6357657,1
11.36274189,-12.25244331,-42.03900268,-111.6697301,1
0.581107695,-17.390579,-57.69357175,-0.332479059,1
0.159291648,29.29990279,84.32818285,2.895529451,1
-2.380246167,-2.325519538,-9.301602321,30.80000118,0
-24.15867009,25.51485253,71.23335613,237.2096283,1
17.13834087,-6.80330823,-23.11204819,-154.9635264,1
17.51404064,-24.54799281,-78.08489718,-166.6426835,1
-5.121130453,23.98419567,72.16954342,58.48559894,0
30.74404111,1.640950091,3.317650857,-290.2823505,1
22.96316756,18.03362869,51.06062919,-227.0458149,1
0.205845039,-4.886044528,-9.883227123,1.125842475,0
4.388835158,14.79917486,44.33499601,-40.02093724,1
-5.221156943,-0.863884259,-5.645447208,46.17592571,0
11.57915109,11.31230015,31.89051122,-114.9428508,1
-4.307686882,-23.27561512,-66.23681462,47.64388874,0
-20.06186836,15.79359036,44.67059364,192.4374945,0
-8.236704475,-22.02927341,-64.34121729,83.51978837,0
11.3100265,-29.66393001,-87.81029291,-106.9905829,1
16.79691488,1.957500585,6.275265939,-164.556938,1
-2.033002845,6.687131123,14.12203597,31.42085185,0
15.20015522,33.11436635,92.75749643,-143.4172513,1
-1.032998477,-13.21878282,-38.39311749,14.79761881,1
18.27340222,3.953892021,10.52609598,-160.9337611,1
-0.238271766,-3.190612763,-10.52446051,8.612561461,0
11.15608237,33.06844656,96.40913389,-112.8295824,1
-9.813375334,-8.303561772,-30.13256963,96.25875831,1
-3.078726189,4.178440262,8.898918856,48.07200685,0
-21.84499519,4.809877381,14.07194463,238.4225794,0
5.989688594,0.954022807,2.420484292,-71.77259238,0
-7.936749259,-9.23168149,-29.64940959,91.71723945,1
-17.51607303,-24.88872826,-79.58676874,187.5375867,1
-4.701634851,3.543869421,8.926062934,45.94763495,0
17.29578289,1.28086741,3.920164252,-164.5738341,1
-29.81395818,12.13518248,34.78785077,313.2501133,1
-6.465830958,2.711095262,5.169463591,52.50059016,0
-19.66663832,-25.61248642,-78.56153653,192.7724021,1
3.569741932,7.347514077,16.75799646,-23.14878933,0
-17.65593977,-13.01372923,-42.95578976,187.3984993,0
-2.808849721,5.801108441,13.52398371,35.13306251,0
2.937386756,-18.29109706,-55.15748236,-25.50948637,1
2.30774073,-0.116508315,-2.165588391,-11.3317333,0
-13.93089568,-18.57393669,-53.35565259,149.8108106,0
-23.56271646,3.27313982,8.238211269,239.7888656,0
-18.41145687,-10.86862814,-35.9788711,205.2555205,0
-3.235000195,6.215677385,13.28136119,33.77464127,0
2.196526599,-7.227580472,-26.86398692,-17.38270493,0
2.632454489,-0.62701697,-2.4997665,-12.20277534,0
35.81213463,6.40334178,18.09953398,-347.1762054,1
-0.312052057,15.09562321,46.01300211,9.13423315,1
7.902238692,2.884291625,8.410886508,-61.47135125,0
-33.00505341,-4.426603894,-14.55647416,327.8139117,1
-2.95993045,-2.931216043,-8.61676425,34.59775252,0
8.820786616,2.490873767,7.673490717,-64.7290626,0
-12.02224124,-20.39678595,-57.23942091,126.5605568,0
19.08876954,-1.971994536,-7.896507862,-165.9042054,1
-3.88401322,-2.428813894,-6.215340144,42.22138218,0
-12.58277262,-19.6644583,-58.06835517,131.3046101,0
-24.10049725,4.562703477,13.37584633,238.0415414,0
1.496225116,-0.306016327,-4.150180014,-14.12851185,0
1.38926465,-1.356218161,-7.692163667,-10.10160986,0
17.03385436,-4.755656724,-16.46551617,-161.9458703,1
-21.34684816,-4.886708478,-17.11028657,232.7500795,0
7.21578131,-2.412845835,-9.017631636,-73.11273994,0
4.682327354,-8.472659049,-24.58948812,-35.61021809,0
-14.58935185,-16.43025228,-52.60310009,156.1588879,0
33.76830082,-12.75968871,-40.52666258,-335.2050595,1
-8.058873492,33.19676482,97.79294451,85.1447546,1
-8.838688663,23.14547995,66.92206021,96.99509682,0
-22.86538389,-8.864714159,-27.96369802,218.9833966,0
-22.77179445,8.240371637,24.09714059,227.3766925,0
-23.37607884,-2.024150508,-6.569225455,239.6231275,0
-24.45513159,4.384371883,12.13680376,237.1294978,0
9.221121967,-1.332770062,-4.460545865,-74.25507794,0
-22.75354397,-2.387270402,-8.343835605,237.6359527,0
-13.53524627,-16.33247867,-54.25603186,144.5582094,0
17.96918589,0.065675724,-1.602861671,-166.3445514,1
-8.932415107,-21.72240959,-61.74755915,96.96073074,0
-26.40400091,21.31921323,67.15768656,254.0229867,1
23.31998534,-20.05042129,-64.5234074,-213.1489321,1
-24.90679666,-4.421420994,-14.22166245,234.9368413,0
-1.534656127,4.829993406,15.50913856,21.08539358,0
6.197885078,-4.480023602,-15.22841181,-65.67810907,0
-5.599904291,-22.9675662,-65.89978558,62.4181102,0
-3.428601102,1.763661726,6.544494294,50.86824118,0
-2.652016001,-3.208170807,-11.42376019,24.13705114,0
-18.63700702,16.69590385,49.86760936,182.8427438,0
27.15162774,-10.7191875,-33.74762501,-275.2511927,1
1.647028793,-0.808825364,-7.394567884,-9.340583436,0
-7.554797606,-22.43984617,-64.40475412,77.1485017,0
-0.36958887,-3.969083215,-10.4753921,7.19865913,0
1.118686317,-10.80044783,-28.57915036,-9.12877331,0
-24.44026578,-0.139909862,-0.890612963,240.8788509,0
15.49953986,4.914634411,13.64231087,-157.6179205,1
0.092541043,-0.892407038,0.135136513,2.689585638,0
-4.177709489,3.419214858,7.512291287,48.31182751,0
1.377062336,30.03410642,82.93705245,-9.522276614,1
-12.94459733,-6.333326543,-17.83950124,127.0360263,1
-15.94260419,17.09207653,54.58583257,163.2758809,0
-3.794617686,15.25372519,44.55921208,41.15748869,1
-16.64069648,-28.06888075,-83.80164178,167.8367671,1
1.315663517,7.091044629,17.16737268,-6.806453381,0
26.98647601,5.938967256,18.09836476,-284.1278518,1
3.069777243,29.36553999,83.19097557,-23.96268074,1
0.902279641,-17.16232454,-56.36175927,-4.216324282,1
-1.067613415,-1.662779184,-11.47973156,16.19004496,0
-19.62239949,-12.65730492,-37.60370439,199.8093502,0
4.38173862,-7.936762637,-20.2828083,-51.80533263,0
2.014484713,5.859164268,17.02380928,-17.62305829,0
-0.475824149,-12.62885534,-38.34964253,10.1195326,1
4.406697667,16.19169076,43.70954994,-42.41707859,1
2.81344274,-10.47633435,-28.1645907,-19.12478031,0
14.90218705,-5.848103417,-19.29094236,-159.1370689,1
0.580999671,-3.137202783,-10.08063036,-2.442809073,0
-5.488529273,-21.38259488,-64.45084356,64.4283289,0
-12.0791585,22.02586138,63.56375475,121.8970838,0
7.049522251,1.146894305,3.140745701,-70.71183236,0
-22.04752216,1.377367078,3.709236221,240.2818407,0
9.454666824,-15.33214489,-46.8190031,-89.00622099,1
2.764658481,14.81372761,46.02065364,-19.29698222,1
-12.22472777,4.21433822,12.31252173,140.7048725,1
-0.954909344,6.89882798,17.32743333,13.13817129,0
-19.39312876,13.66761921,40.80635823,201.9393597,0
0.55445923,-1.059524736,-4.149243636,-13.6921522,0
-2.789894583,-23.288405,-66.0920005,34.32412617,0
36.26472237,-5.041596959,-15.31140656,-353.635402,1
-18.59016455,-14.52140601,-41.37991134,190.8555438,0
12.19371182,32.83875046,95.88945007,-123.9029295,1
-12.31888849,-1.985218403,-5.467428951,141.6419905,1
5.322878024,-31.13285307,-93.07420418,-46.72683418,1
-3.918984021,25.67336398,72.59814107,44.19126022,0
-5.704358679,23.57628134,72.00490615,62.4248674,0
4.11337063,14.35817216,44.73826421,-33.943649,1
-0.178233732,-22.99036504,-66.98976089,6.039600611,0
-12.37221806,-1.283799595,-5.668483952,144.0784465,1
-7.442386971,23.52776345,70.43462425,77.90943662,0
-21.59096439,7.528581282,22.70111483,229.5350308,0
19.57786813,-21.84236477,-68.27670256,-203.487142,1
0.094824882,-0.79094204,-0.30645653,5.55542194,0
-3.39606213,-2.489967606,-8.373864037,35.75565601,0
-12.1044539,7.055346727,24.15148136,126.2008724,1
7.563420576,13.79170636,40.27224882,-76.97565119,1
-0.657410951,23.11864424,74.37642329,10.69904838,0
-2.491597784,-3.514035353,-10.26962538,27.59481606,0
0.587396134,4.561056853,18.83673879,-2.178398935,0
-18.49892697,14.26963628,38.66483964,204.5728823,0
-3.13351842,-1.944824908,-6.041405346,44.52390971,0
-7.061905002,-11.87369033,-34.75951741,73.64524525,1
-18.54894348,-15.69163973,-43.96447147,181.3160852,0
-6.026294251,2.662513801,5.481376656,51.50629301,0
-1.227029214,-12.80743034,-37.76310622,16.79896163,1
1.929695571,6.900798936,17.69601744,-15.97069968,0
27.15551993,-24.47439069,-72.00631577,-273.1425023,1
-14.42250914,-4.683328467,-15.03774998,133.4539271,1
28.14924889,4.219261062,11.20205863,-287.448667,1
-9.536868707,-11.10946497,-31.01825657,89.76295632,1
-4.952387165,14.98292942,41.71752879,59.26677413,1
-9.807844546,23.41559134,68.02452796,99.0065195,0
-18.53319521,13.99646566,44.72761106,193.4687642,0
1.356463904,-0.747207139,-5.297639445,-13.11821359,0
-11.46681186,7.022432243,18.72236815,134.1966505,1
15.73317177,-8.207838532,-25.01146784,-152.8050987,1
3.059781513,-0.017238585,-1.217065208,-8.552927901,0
0.881438346,0.830368764,0.613901161,-0.229030501,0
-7.991557559,-22.10892829,-64.11253723,88.19376784,0
7.030744947,14.15459861,41.35737253,-65.20881,1
-22.85384078,-5.075871669,-17.78048178,232.0872443,0
-0.638009074,5.914981563,17.4196048,13.99196606,0
-2.160875739,-29.51349327,-95.21196378,26.54382662,1
-3.501963937,23.35457725,72.84053063,38.75493271,0
28.01747649,3.605753106,8.875072385,-288.7754683,1
12.45943963,-33.82761898,-106.0313456,-117.3664887,1
35.94027703,10.70715678,29.65232967,-337.7538781,1
-0.351922074,-1.787614157,-11.33030992,8.071866957,0
-16.9268101,17.83739711,53.23439262,166.7371275,0
-0.99222011,-2.162879403,-11.46503357,23.30665462,0
-28.32892005,-16.2411691,-53.12117153,277.8241683,1
-3.116857674,-22.26367235,-67.34987296,36.67406088,0
29.64098877,-8.246867339,-27.68977965,-282.1101503,1
-20.96932761,13.20577447,40.80930385,201.3245366,0
9.757566831,32.67926699,98.9036588,-89.27493932,1
18.41300946,-25.22503081,-77.76367793,-168.5303662,1
-7.184309158,-10.51684361,-33.66971254,73.74629774,1
-23.27774295,-0.343834063,-2.34575471,239.7898387,0
-23.99565694,6.787846929,17.99725473,235.1999878,0
-1.860877006,-23.693206,-66.77126213,23.40355975,0
-2.766061508,5.100469612,12.83700188,36.57797863,0
-4.344355765,-22.31598046,-65.9727704,49.40555083,0
0.890298073,14.83033141,45.48358668,-3.250567936,1
-2.545937116,13.70162664,43.98298827,34.00071166,1
0.554321149,-2.709129262,-7.431794968,-11.96622017,0
-2.999614871,25.72949221,73.25999494,37.0637684,0
-29.20929837,-15.66557709,-49.32375905,286.800298,1
-5.739004756,23.47502751,71.32234368,63.8189389,0
-5.630440699,1.634662752,4.085047612,52.82626777,0
-3.79643832,-1.640080067,-8.06551398,37.9962013,0
-22.810397,3.154449674,8.762611566,239.8459054,0
27.50937922,-6.887306207,-22.59294132,-285.3163165,1
-9.575867884,-18.79980413,-61.3594163,102.0781391,0
6.93032108,16.26216686,43.21588508,-57.59326981,1
14.382113,-8.946415282,-29.88202484,-143.8790974,1
4.527441413,4.429751813,15.77185705,-33.19784025,0
16.61484587,24.41198203,70.04351589,-161.6329375,1
6.226373741,-6.208456214,-16.82224953,-60.53956267,0
0.425132116,0.076602019,0.736437823,-0.740246532,0
-11.23617771,-17.52972976,-58.08145589,126.2195007,0
-27.87849292,-16.54494571,-50.47273956,282.9892535,1
-22.14335203,-5.042478683,-15.88057727,232.8453701,0
-2.380596486,3.038937893,11.42177353,42.60816734,0
-21.68607216,11.1937709,29.97514934,221.4663898,0
-2.385384353,4.984280802,15.58178996,26.91108305,0
9.063036191,2.312950622,4.500190487,-67.00627363,0
-19.30487923,-13.6967296,-41.35932771,189.8209376,0
22.40595197,-18.69504706,-57.97509456,-234.2215748,1
13.60497925,-10.39442063,-28.78946091,-145.0544209,1
-1.38848646,-10.95681719,-37.87111144,21.39431583,1
-18.54504034,-12.5081305,-41.40800784,191.2572394,0
17.09295271,-23.65391742,-75.65598751,-172.2281356,1
-19.9645809,9.671155783,29.67728073,221.2299372,0
6.909999826,-1.491545437,-5.531361348,-74.02056081,0
-3.873289973,24.07080098,72.66769876,42.1227085,0
30.4732572,-2.978225337,-10.27259019,-291.2233424,1
-14.75351152,-17.36762218,-50.26147413,161.4389071,0
17.0765833,-4.677683562,-13.91272028,-163.0707072,1
-3.51882055,26.71938601,72.57965531,39.7712979,0
-9.933550925,23.91082599,65.84887256,108.3631013,0
-23.6203483,9.313184395,29.57568732,223.5320537,0
33.32439095,-9.297358731,-29.51212304,-345.9345469,1
-28.773579,16.38573608,46.7935261,297.855608,1
-9.883825377,21.7101092,67.41282511,107.2197267,0
-22.4431223,-8.441303427,-26.92616877,217.8041572,0
6.509865079,-5.611206279,-16.47664944,-64.22600537,0
-12.89818219,-0.807489222,-3.340778347,142.9938796,1
-16.33881589,18.6735588,54.8728344,160.6310679,0
-1.244972872,4.578782859,16.78484038,20.1310631,0
2.293449974,0.757845497,0.214085477,-4.416754672,0
6.901481662,5.102131136,11.2446995,-56.18438147,0
-22.49126191,-3.710653516,-12.14114379,235.0097219,0
0.013135841,-2.550198656,-11.1517215,4.974254205,0
2.029161536,-0.960727723,-6.58015111,-9.581643701,0
13.77371739,25.06279322,75.75444582,-124.7410537,1
-0.564997513,-1.611276463,-9.942323749,11.32012818,0
27.82789968,9.525793573,26.85748884,-273.6190253,1
6.166623924,-5.477899372,-17.01288186,-62.58015483,0
-11.56315404,-20.37322634,-56.69146738,129.5845437,0
-8.9452035,-18.58764723,-61.53789477,103.1928328,0
6.034763377,-3.187351581,-10.62405787,-72.65538813,0
18.75477006,1.591711527,4.697302126,-165.3473008,1
-19.38749441,15.45456195,44.29279124,196.2686101,0
-1.576867774,7.813374109,16.27657552,18.4960304,0
-21.76174769,11.0175802,32.44481459,216.3399675,0
-22.71205883,7.215476182,20.92254418,231.7583319,0
-17.80062029,-16.90794959,-47.99565058,170.1283392,0
-0.539339324,0.64298944,-0.095275786,-7.526922471,0
-7.086169082,25.26728228,70.77346803,75.72177862,0
-1.149662561,23.97554804,73.96367785,16.22112167,0
-0.369357706,-1.508407114,-10.84546194,8.070935418,0
-13.40496571,8.330046859,22.23570659,129.6161249,1
-24.54038685,1.972250127,4.273608576,241.3345742,0
-5.999685237,-22.50952599,-65.26901792,63.95985395,0
6.120132245,-2.691996466,-8.846451635,-73.30615384,0
-16.25148895,-16.85040015,-48.57985581,168.729608,0
-23.06719983,1.050622939,1.094590063,240.3696825,0
-10.34154788,11.18456215,32.85619815,97.310894,1
-3.758156233,3.800245073,10.07303473,46.44774323,0
-8.393923314,31.2303226,97.80956867,89.64169967,1
-5.403851568,-22.27777047,-65.81943551,61.1365191,0
2.330348262,1.340007373,0.045895594,-2.122880926,0
-23.36958837,9.584265927,27.23044868,224.1281591,0
8.720088396,-3.300198928,-12.81366579,-69.36699761,0
30.26975359,3.249756495,9.140883165,-288.4734025,1
-6.00214287,-0.397285233,-1.888217033,52.16036438,0
-22.76876932,-1.089366312,-5.133550598,238.8511791,0
6.373706872,15.47382487,42.22536841,-61.39260151,1
6.696725772,-3.055928249,-9.151459019,-72.99486241,0
-6.451177176,-20.72122817,-64.02978993,75.26418834,0
1.489634411,36.34470127,101.9928364,-8.874929522,1
34.19104815,11.82965506,34.10833653,-330.7077122,1
-3.271869044,5.020228888,14.31805465,33.19224494,0
-2.181203775,17.22684512,44.08500916,24.75561133,1
-21.9221103,1.07608324,2.980233199,241.2150527,0
32.72862898,-15.92563351,-47.19524429,-325.9603464,1
0.839514602,5.836511267,18.29144576,-1.866357606,0
-2.095917314,-20.7351929,-66.94739084,24.03886288,0
-11.50284018,9.908320747,29.35433528,111.7474065,1
-8.75712234,13.76020854,36.09031347,89.91249591,1
18.64303132,23.35932561,64.59037691,-182.2264706,1
3.079275022,7.517777144,16.64503314,-18.39140138,0
15.2309455,-8.709647263,-27.88914314,-149.108468,1
-9.063283792,10.48258457,31.32704661,109.7272023,1
1.003292976,-2.473948935,-6.824523863,-11.74928054,0
5.203303101,-19.49215464,-53.20765198,-48.10467125,1
5.848343698,-8.628722013,-21.65261914,-46.83904938,0
-31.06200074,-0.958762866,-4.688137621,332.7482557,1
-11.74495936,-17.34701685,-57.04742387,130.2897911,0
-10.68675766,7.942716759,26.55296449,120.1563634,1
-6.425563351,1.618165043,4.274910216,52.98222234,0
-12.3675732,-19.24121258,-56.48947543,130.6680443,0
-10.68610098,7.219112495,22.26172258,126.1549256,1
-2.812128694,16.06843044,43.46315731,37.07544334,1
-10.93086897,-19.98813699,-58.2298459,122.3034176,0
17.01690012,-31.72845119,-100.4702847,-161.8710535,1
-17.00638396,18.38953774,53.40465287,168.619011,0
-6.658984738,12.7343226,39.40930102,68.01589358,1
7.257829822,3.586284865,8.662402782,-60.22914101,0
-20.5185656,15.71465761,43.55652612,195.9654882,0
-0.260837213,-13.27255911,-38.03389074,7.744334204,1
1.500205607,-2.782906285,-5.862854404,-12.29041082,0
-15.68454691,-16.07940065,-47.65872577,173.6022606,0
0.76553103,7.510181528,17.80597091,-0.790247574,0
-24.4903014,5.924260558,18.71724602,234.0301374,0
-9.959015914,-7.317146979,-21.20016736,119.5536499,1
-25.41511535,0.609355309,1.011475465,240.7090905,0
0.335137122,0.698679429,-0.298858925,2.661982331,0
-4.191700449,-23.55153949,-65.92294672,43.34992969,0
-4.378587941,4.711194945,10.89253474,42.56782111,0
-15.85936486,18.6421256,57.4563553,154.5483495,0
7.064619112,-2.016523543,-8.615435313,-73.18672939,0
3.359413664,-6.971149159,-27.04920586,-22.95797029,0
-17.92478481,18.0176353,50.5407615,178.765163,0
-6.734288082,22.6486312,71.61189588,68.28433643,0
-1.530482856,14.03058093,45.0297988,18.31095845,1
6.788635275,-0.995772148,-3.807277303,-73.90010366,0
31.05637397,-2.226930794,-7.08660358,-291.04937,1
6.420464799,2.243943458,3.776034295,-68.68861149,0
0.679696708,-1.420506572,-4.292352995,-12.93835199,0
2.30919548,0.083009772,-0.074628957,-6.198097487,0
20.24299091,-30.69054244,-95.19637574,-195.3599331,1
4.186691532,-6.745057167,-21.96681865,-46.72673907,0
-24.25159787,-5.867376697,-18.346006,231.0700243,0
0.391608835,-4.099789586,-9.789664814,-3.754997142,0
-2.56562664,-3.245161624,-9.782477684,31.97879501,0
-20.06108402,-9.634561436,-29.3659297,217.5403811,0
4.153740096,-20.02385398,-54.39805766,-34.75770899,1
1.835212185,-3.177478984,-7.620540995,-5.641732928,0
-13.8580691,31.7308401,91.01436347,147.0026063,1
-8.688712309,21.60982807,68.23991914,92.73769523,0
-12.47661668,20.23884521,63.29337682,125.3798802,0
0.513069984,-0.250772043,-1.253416839,-11.01249777,0
